date,clim_tmax,clim_tmin,clim_precip,clim_prain
2025-02-04,-2.1095238095238096,-6.404761904761905,1.9761904761904765,0.5523809523809524
2025-02-05,-2.139047619047619,-6.4819047619047625,1.7599999999999998,0.5333333333333333
2025-02-06,-2.222857142857143,-6.716190476190476,1.5723809523809527,0.5047619047619047
2025-02-07,-2.3523809523809525,-6.769523809523809,1.561904761904762,0.4857142857142857
2025-02-08,-2.3314285714285714,-6.685714285714286,1.735238095238095,0.5333333333333333
2025-02-09,-2.302857142857143,-6.378095238095239,1.7066666666666666,0.5333333333333333
2025-02-10,-2.175238095238095,-6.074285714285714,1.7057142857142857,0.5428571428571428
2025-02-11,-2.077142857142857,-5.730476190476191,1.8409523809523811,0.5142857142857142
2025-02-12,-1.9723809523809523,-5.725714285714286,1.6276190476190477,0.47619047619047616
2025-02-13,-1.8219047619047617,-5.527619047619047,1.9276190476190473,0.4666666666666667
2025-02-14,-1.6161904761904764,-5.346666666666667,2.140952380952381,0.49523809523809526
2025-02-15,-1.5238095238095235,-5.398095238095237,2.0799999999999996,0.47619047619047616
2025-02-16,-1.5133333333333332,-5.434285714285714,2.1742857142857144,0.47619047619047616
2025-02-17,-1.7066666666666666,-5.712380952380952,2.248571428571428,0.49523809523809526
2025-02-18,-1.9457142857142855,-6.112380952380953,2.4266666666666667,0.5428571428571428
2025-02-19,-2.1399999999999997,-6.441904761904762,2.8123809523809524,0.6
2025-02-20,-2.0761904761904764,-6.58,2.7038095238095234,0.6285714285714286
2025-02-21,-2.044761904761905,-6.600952380952381,2.3980952380952383,0.580952380952381
2025-02-22,-1.796190476190476,-6.418095238095238,2.3685714285714283,0.580952380952381
2025-02-23,-1.5609523809523806,-6.263809523809524,2.159047619047619,0.6
2025-02-24,-1.2523809523809524,-6.128571428571429,1.92,0.5238095238095238
2025-02-25,-0.8342857142857144,-5.634285714285715,1.6666666666666667,0.5142857142857142
2025-02-26,-0.4333333333333334,-5.183809523809525,1.3095238095238095,0.4666666666666667
2025-02-27,-0.20857142857142869,-4.863809523809524,1.121904761904762,0.4380952380952381
2025-02-28,-0.0190476190476191,-4.612380952380952,1.1085714285714285,0.4666666666666667
2025-03-01,-0.0228571428571429,-4.559047619047618,1.059047619047619,0.45714285714285713
2025-03-02,-0.0019047619047618917,-4.746666666666667,1.0923809523809525,0.38095238095238093
2025-03-03,-0.020952380952380955,-4.720952380952381,1.1742857142857142,0.4
2025-03-04,-0.16857142857142854,-5.046666666666667,1.0923809523809522,0.3523809523809524
2025-03-05,-0.20095238095238085,-5.051428571428572,1.199047619047619,0.38095238095238093
2025-03-06,-0.30952380952380953,-5.145714285714285,1.1866666666666665,0.3619047619047619
2025-03-07,-0.2895238095238095,-5.298095238095239,1.0628571428571427,0.37142857142857144
2025-03-08,-0.08285714285714278,-5.081904761904761,1.1923809523809523,0.3904761904761905
2025-03-09,0.10571428571428568,-4.780952380952381,1.201904761904762,0.42857142857142855
2025-03-10,0.47142857142857136,-4.502857142857143,1.3009523809523809,0.4380952380952381
2025-03-11,0.8761904761904762,-4.1380952380952385,1.5009523809523808,0.47619047619047616
2025-03-12,1.0295238095238093,-4.021904761904762,1.4752380952380952,0.45714285714285713
2025-03-13,1.181904761904762,-4.120952380952382,1.3819047619047617,0.44761904761904764
2025-03-14,1.2914285714285714,-4.219047619047619,1.5123809523809524,0.41904761904761906
2025-03-15,1.3695238095238096,-4.322857142857143,1.5342857142857143,0.42857142857142855
2025-03-16,1.4123809523809525,-4.259047619047619,1.5876190476190475,0.4380952380952381
2025-03-17,1.3590476190476188,-4.3114285714285705,1.5952380952380953,0.4666666666666667
2025-03-18,1.3476190476190477,-4.35047619047619,1.404761904761905,0.47619047619047616
2025-03-19,1.4876190476190478,-4.2628571428571425,1.382857142857143,0.5047619047619047
2025-03-20,1.7133333333333334,-3.9380952380952383,1.4599999999999997,0.5428571428571428
2025-03-21,2.0419047619047617,-3.505714285714286,1.2961904761904761,0.5333333333333333
2025-03-22,2.235238095238095,-3.213333333333333,1.18,0.5238095238095238
2025-03-23,2.4390476190476194,-3.103809523809524,1.1161904761904762,0.5142857142857142
2025-03-24,2.621904761904762,-2.9609523809523806,1.1085714285714285,0.4857142857142857
2025-03-25,2.873333333333333,-2.708571428571428,1.1600000000000001,0.4857142857142857
2025-03-26,3.082857142857143,-2.5761904761904764,1.0523809523809524,0.45714285714285713
2025-03-27,3.213333333333333,-2.601904761904762,1.102857142857143,0.44761904761904764
2025-03-28,3.1399999999999992,-2.7819047619047614,1.2133333333333332,0.4666666666666667
2025-03-29,3.20952380952381,-2.980952380952381,1.1257142857142857,0.4380952380952381
2025-03-30,3.395238095238095,-2.8371428571428576,1.1514285714285712,0.41904761904761906
2025-03-31,3.612380952380952,-2.5828571428571427,1.3590476190476188,0.41904761904761906
2025-04-01,3.648571428571428,-2.5933333333333333,1.6247619047619046,0.41904761904761906
2025-04-02,3.739047619047619,-2.461904761904762,1.7047619047619047,0.4
2025-04-03,3.8638095238095236,-2.173333333333334,1.680952380952381,0.4
2025-04-04,4.149523809523809,-1.7114285714285713,1.7028571428571426,0.41904761904761906
2025-04-05,4.451428571428571,-1.2485714285714289,1.838095238095238,0.45714285714285713
2025-04-06,4.695238095238095,-1.0104761904761905,1.7857142857142854,0.4380952380952381
2025-04-07,4.896190476190476,-0.900952380952381,1.5076190476190474,0.44761904761904764
2025-04-08,5.236190476190477,-0.6228571428571429,1.1304761904761904,0.38095238095238093
2025-04-09,5.608571428571429,-0.3895238095238096,0.9866666666666666,0.3904761904761905
2025-04-10,5.945714285714285,-0.16190476190476194,0.9942857142857142,0.37142857142857144
2025-04-11,6.112380952380952,-0.12666666666666665,0.8676190476190475,0.3333333333333333
2025-04-12,6.168571428571429,-0.17714285714285719,0.8609523809523809,0.3047619047619048
2025-04-13,6.432380952380952,-0.13999999999999999,0.9095238095238095,0.3333333333333333
2025-04-14,6.746666666666666,0.00952380952380955,1.0257142857142858,0.3238095238095238
2025-04-15,7.023809523809524,0.28285714285714286,1.1800000000000002,0.3523809523809524
2025-04-16,7.275238095238095,0.4095238095238095,1.1676190476190478,0.34285714285714286
2025-04-17,7.586666666666667,0.41047619047619044,1.060952380952381,0.3523809523809524
2025-04-18,8.057142857142857,0.6533333333333334,1.2038095238095237,0.3619047619047619
2025-04-19,8.549523809523809,0.9933333333333333,1.1676190476190476,0.3619047619047619
2025-04-20,8.711428571428572,1.2123809523809523,1.2485714285714284,0.37142857142857144
2025-04-21,8.80952380952381,1.3761904761904762,1.2571428571428571,0.4
2025-04-22,8.981904761904762,1.4314285714285715,1.2657142857142856,0.41904761904761906
2025-04-23,9.022857142857143,1.600952380952381,1.477142857142857,0.4666666666666667
2025-04-24,9.052380952380952,1.8971428571428577,1.6780952380952383,0.47619047619047616
2025-04-25,8.976190476190478,1.8533333333333335,1.5676190476190472,0.4857142857142857
2025-04-26,8.843809523809524,1.897142857142857,1.9314285714285715,0.5523809523809524
2025-04-27,8.915238095238097,1.9190476190476191,1.8923809523809523,0.5619047619047619
2025-04-28,9.043809523809523,2.0438095238095233,1.86,0.5619047619047619
2025-04-29,8.928571428571429,2.087619047619048,2.0152380952380953,0.5523809523809524
2025-04-30,9.064761904761903,2.0742857142857143,1.8828571428571428,0.5333333333333333
2025-05-01,9.085714285714285,2.022857142857143,1.838095238095238,0.5333333333333333
2025-05-02,9.293333333333335,2.198095238095238,1.8895238095238096,0.5333333333333333
2025-05-03,9.701904761904762,2.3895238095238094,1.4371428571428568,0.4666666666666667
2025-05-04,9.876190476190477,2.6666666666666665,1.3619047619047622,0.4380952380952381
2025-05-05,10.057142857142857,2.8866666666666667,1.4123809523809525,0.4380952380952381
2025-05-06,10.452380952380953,3.002857142857143,1.2314285714285715,0.41904761904761906
2025-05-07,10.790476190476193,3.354285714285714,1.303809523809524,0.4095238095238095
2025-05-08,11.373333333333333,3.9180952380952383,1.4161904761904764,0.41904761904761906
2025-05-09,11.82095238095238,4.398095238095239,1.5504761904761906,0.4095238095238095
2025-05-10,12.120000000000001,4.7333333333333325,1.7314285714285715,0.41904761904761906
2025-05-11,12.584761904761905,5.119047619047619,1.6428571428571428,0.4095238095238095
2025-05-12,12.96857142857143,5.437142857142858,1.6199999999999999,0.3904761904761905
2025-05-13,13.332380952380953,5.832380952380953,1.6923809523809523,0.41904761904761906
2025-05-14,13.677142857142858,6.188571428571428,1.7238095238095241,0.4380952380952381
2025-05-15,13.914285714285713,6.383809523809523,1.7171428571428573,0.42857142857142855
2025-05-16,14.202857142857145,6.634285714285714,1.6571428571428573,0.4095238095238095
2025-05-17,14.529523809523809,7.0304761904761905,1.536190476190476,0.3904761904761905
2025-05-18,14.884761904761906,7.331428571428571,1.7190476190476192,0.3904761904761905
2025-05-19,15.297142857142857,7.677142857142856,1.717142857142857,0.3619047619047619
2025-05-20,15.60857142857143,8.066666666666666,1.7142857142857142,0.3619047619047619
2025-05-21,15.837142857142858,8.282857142857143,1.6800000000000002,0.3333333333333333
2025-05-22,16.016190476190477,8.517142857142856,1.4295238095238094,0.3047619047619048
2025-05-23,16.18095238095238,8.66952380952381,1.882857142857143,0.34285714285714286
2025-05-24,16.077142857142857,8.738095238095237,2.0799999999999996,0.38095238095238093
2025-05-25,15.991428571428571,8.774285714285714,2.052380952380952,0.4
2025-05-26,15.95333333333333,8.883809523809523,2.0895238095238096,0.44761904761904764
2025-05-27,15.85809523809524,8.855238095238095,1.9361904761904762,0.42857142857142855
2025-05-28,15.906666666666666,9.01142857142857,1.9742857142857142,0.4666666666666667
2025-05-29,16.080000000000002,9.112380952380953,1.956190476190476,0.49523809523809526
2025-05-30,16.106666666666666,9.283809523809525,1.6199999999999999,0.4666666666666667
2025-05-31,16.460952380952378,9.45904761904762,1.621904761904762,0.45714285714285713
2025-06-01,16.813333333333333,9.754285714285714,1.542857142857143,0.4666666666666667
2025-06-02,17.01142857142857,10.002857142857142,1.3504761904761906,0.41904761904761906
2025-06-03,17.317142857142855,10.212380952380952,1.3828571428571428,0.41904761904761906
2025-06-04,17.536190476190477,10.357142857142858,1.2914285714285714,0.37142857142857144
2025-06-05,17.50952380952381,10.524761904761906,1.4980952380952381,0.3619047619047619
2025-06-06,17.578095238095237,10.532380952380953,1.260952380952381,0.3523809523809524
2025-06-07,17.606666666666666,10.595238095238095,1.1304761904761904,0.3523809523809524
2025-06-08,17.69904761904762,10.622857142857145,1.1914285714285715,0.34285714285714286
2025-06-09,17.71904761904762,10.674285714285714,1.721904761904762,0.38095238095238093
2025-06-10,17.72285714285714,10.784761904761906,2.0533333333333332,0.42857142857142855
2025-06-11,17.58952380952381,10.831428571428571,2.124761904761905,0.44761904761904764
2025-06-12,17.686666666666667,10.84095238095238,1.9428571428571428,0.4380952380952381
2025-06-13,17.876190476190477,10.938095238095238,1.977142857142857,0.4380952380952381
2025-06-14,18.068571428571428,11.11714285714286,2.0561904761904763,0.4380952380952381
2025-06-15,18.041904761904764,11.34095238095238,2.5095238095238095,0.4857142857142857
2025-06-16,18.203809523809525,11.563809523809525,2.5152380952380953,0.49523809523809526
2025-06-17,18.30095238095238,11.697142857142858,2.420952380952381,0.47619047619047616
2025-06-18,18.562857142857144,11.86952380952381,2.378095238095238,0.4857142857142857
2025-06-19,18.701904761904764,12.056190476190476,2.5742857142857147,0.5142857142857142
2025-06-20,18.72857142857143,12.223809523809523,2.642857142857143,0.5428571428571428
2025-06-21,18.75904761904762,12.26285714285714,2.7819047619047623,0.5619047619047619
2025-06-22,18.835238095238097,12.322857142857144,2.564761904761905,0.5619047619047619
2025-06-23,19.006666666666668,12.378095238095238,2.174285714285714,0.5428571428571428
2025-06-24,19.336190476190477,12.660952380952383,2.038095238095238,0.5333333333333333
2025-06-25,19.639999999999997,12.859047619047617,2.0685714285714285,0.5047619047619047
2025-06-26,19.913333333333334,13.02190476190476,2.011428571428571,0.4857142857142857
2025-06-27,20.174285714285713,13.334285714285716,2.139047619047619,0.4857142857142857
2025-06-28,20.355238095238096,13.697142857142858,2.278095238095238,0.49523809523809526
2025-06-29,20.546666666666667,13.915238095238095,2.216190476190476,0.4666666666666667
2025-06-30,20.56,14.029523809523809,2.2609523809523813,0.47619047619047616
2025-07-01,20.437142857142852,14.001904761904763,2.286666666666667,0.49523809523809526
2025-07-02,20.271428571428572,14.075238095238094,2.704761904761905,0.5428571428571428
2025-07-03,20.17142857142857,14.16952380952381,2.914285714285714,0.580952380952381
2025-07-04,20.168571428571425,14.164761904761907,2.8495238095238093,0.5904761904761905
2025-07-05,20.21142857142857,14.170476190476192,2.910476190476191,0.6095238095238096
2025-07-06,20.229523809523812,14.155238095238095,2.933333333333334,0.6095238095238096
2025-07-07,20.268571428571427,14.096190476190475,2.970476190476191,0.6190476190476191
2025-07-08,20.311428571428575,14.136190476190478,2.9895238095238095,0.5904761904761905
2025-07-09,20.430476190476192,14.170476190476192,2.9847619047619047,0.580952380952381
2025-07-10,20.61714285714286,14.21238095238095,2.779047619047619,0.5619047619047619
2025-07-11,20.68666666666667,14.245714285714284,2.673333333333334,0.5523809523809524
2025-07-12,20.772380952380953,14.206666666666665,2.3742857142857146,0.5142857142857142
2025-07-13,20.805714285714288,14.20761904761905,2.6628571428571433,0.5238095238095238
2025-07-14,20.90571428571429,14.333333333333334,2.6695238095238096,0.47619047619047616
2025-07-15,21.09904761904762,14.444761904761902,2.6857142857142855,0.5142857142857142
2025-07-16,21.09523809523809,14.478095238095236,2.3380952380952382,0.5333333333333333
2025-07-17,21.086666666666666,14.430476190476192,2.360952380952381,0.5333333333333333
2025-07-18,21.2,14.417142857142856,2.3676190476190477,0.5333333333333333
2025-07-19,21.26761904761905,14.546666666666665,2.2895238095238093,0.5333333333333333
2025-07-20,21.447619047619046,14.654285714285713,1.8485714285714285,0.5142857142857142
2025-07-21,21.429523809523808,14.712380952380952,1.7171428571428573,0.580952380952381
2025-07-22,21.505714285714284,14.84857142857143,1.5095238095238095,0.5333333333333333
2025-07-23,21.869523809523805,15.097142857142858,1.533333333333333,0.5142857142857142
2025-07-24,22.110476190476188,15.35142857142857,1.259047619047619,0.45714285714285713
2025-07-25,22.32857142857143,15.688571428571429,1.4761904761904763,0.49523809523809526
2025-07-26,22.375238095238096,15.84,2.001904761904762,0.5238095238095238
2025-07-27,22.30285714285714,15.965714285714284,2.135238095238095,0.5523809523809524
2025-07-28,22.33333333333333,16.04190476190476,2.2914285714285714,0.5714285714285714
2025-07-29,22.118095238095236,15.961904761904762,2.618095238095238,0.6095238095238096
2025-07-30,21.79047619047619,15.74095238095238,2.5914285714285716,0.6095238095238096
2025-07-31,21.530476190476193,15.570476190476187,2.8076190476190472,0.6666666666666666
2025-08-01,21.230476190476192,15.329523809523808,2.8295238095238093,0.638095238095238
2025-08-02,21.091428571428576,15.139999999999999,2.2600000000000002,0.6095238095238096
2025-08-03,21.11904761904762,14.966666666666667,2.085714285714286,0.5904761904761905
2025-08-04,21.22666666666666,14.986666666666666,2.206666666666667,0.5619047619047619
2025-08-05,21.372380952380947,15.018095238095237,1.9714285714285715,0.5619047619047619
2025-08-06,21.404761904761905,15.08,2.025714285714286,0.5714285714285714
2025-08-07,21.374285714285712,15.130476190476191,2.0761904761904764,0.580952380952381
2025-08-08,21.204761904761906,15.151428571428573,2.0247619047619048,0.5619047619047619
2025-08-09,21.015238095238093,15.020000000000001,2.3828571428571426,0.5904761904761905
2025-08-10,20.750476190476192,14.813333333333333,2.3638095238095236,0.580952380952381
2025-08-11,20.433333333333334,14.560000000000002,2.462857142857143,0.580952380952381
